1,1,566.10,62.71,585.22,323.34,1,1,1.000000
1,2,31.41,127.70,593.72,230.07,1,1,1.000000
2,1,562.59,27.11,574.69,353.24,1,1,1.000000
2,2,66.40,109.15,570.31,210.14,1,1,1.000000
3,1,556.06,1.38,535.00,361.81,1,1,1.000000
3,2,164.08,99.67,486.93,215.88,1,1,1.000000
4,1,555.92,0.00,542.39,364.27,1,1,1.000000
4,2,242.58,90.83,431.43,227.03,1,1,1.000000
5,1,567.91,0.16,532.34,361.79,1,1,1.000000
5,2,280.43,86.80,425.32,254.99,1,1,1.000000
6,1,585.94,1.16,521.10,346.13,1,1,1.000000
6,2,331.00,78.44,417.75,283.43,1,1,1.000000
7,1,607.05,0.62,508.06,311.66,1,1,1.000000
7,2,424.71,70.00,375.10,320.30,1,1,1.000000
8,1,622.57,1.07,504.48,272.53,1,1,1.000000
8,2,529.22,66.11,278.91,318.71,1,1,1.000000
9,1,625.08,0.79,510.71,241.98,1,1,1.000000
9,2,604.13,59.27,241.46,318.48,1,1,1.000000
10,1,631.28,1.17,505.60,215.39,1,1,1.000000
10,2,626.89,54.31,252.75,313.66,1,1,1.000000
11,1,652.36,0.90,477.25,180.19,1,1,1.000000
11,2,629.82,42.51,257.38,277.79,1,1,1.000000
12,1,663.57,0.59,456.33,161.30,1,1,1.000000
12,2,627.20,49.28,304.98,241.53,1,1,1.000000
13,1,691.45,0.61,416.81,135.67,1,1,1.000000
13,2,629.56,17.02,477.49,263.36,1,1,1.000000
14,1,709.77,0.39,384.18,120.67,1,1,1.000000
14,2,631.53,4.38,457.72,243.78,1,1,1.000000
15,1,758.30,0.12,336.42,110.24,1,1,1.000000
15,2,653.28,2.03,433.63,220.96,1,1,1.000000
16,2,689.99,0.99,427.04,201.03,1,1,1.000000
17,2,743.70,0.62,424.78,193.61,1,1,1.000000
18,2,780.09,0.62,436.44,191.03,1,1,1.000000
19,2,844.54,0.21,409.95,161.23,1,1,1.000000
20,2,876.97,0.00,398.89,124.34,1,1,1.000000
21,2,892.63,0.00,385.28,108.82,1,1,1.000000
22,2,904.51,0.00,374.48,101.57,1,1,1.000000
23,2,914.46,0.00,365.36,97.46,1,1,1.000000
24,2,928.07,0.00,351.50,85.02,1,1,1.000000
25,2,948.00,0.00,331.75,73.74,1,1,1.000000
25,7,531.88,696.91,258.26,22.95,1,1,1.000000
26,2,980.89,0.00,298.29,70.92,1,1,1.000000
26,7,534.84,686.57,278.04,32.98,1,1,1.000000
27,2,1021.08,0.01,258.36,64.95,1,1,1.000000
27,7,538.80,680.14,324.85,39.19,1,1,1.000000
28,2,1054.11,0.00,226.37,63.12,1,1,1.000000
28,7,525.99,677.97,331.01,41.47,1,1,1.000000
29,7,501.21,672.54,369.86,46.90,1,1,1.000000
30,7,468.08,663.20,447.23,56.09,1,1,1.000000
31,7,448.92,661.88,503.56,57.34,1,1,1.000000
32,7,422.97,664.58,572.62,54.56,1,1,1.000000
33,7,397.56,663.75,682.66,55.66,1,1,1.000000
34,7,377.89,659.41,670.62,60.13,1,1,1.000000
35,7,386.97,658.02,518.44,61.38,1,1,1.000000
35,11,694.15,657.49,209.93,62.43,1,1,1.000000
36,7,375.86,646.97,528.92,72.44,1,1,1.000000
36,12,389.57,0.80,471.96,40.12,1,1,1.000000
37,7,383.67,638.21,520.07,81.37,1,1,1.000000
37,12,455.54,0.41,485.28,44.21,1,1,1.000000
38,7,388.43,630.03,525.32,89.76,1,1,1.000000
38,12,534.59,0.21,498.21,44.86,1,1,1.000000
38,14,0.05,594.36,156.44,120.32,1,1,1.000000
39,7,371.14,626.15,574.83,93.57,1,1,1.000000
39,12,630.29,0.22,500.23,48.75,1,1,1.000000
39,14,0.09,586.27,207.48,131.50,1,1,1.000000
40,7,411.98,625.67,527.86,94.21,1,1,1.000000
40,12,715.01,0.73,547.69,55.34,1,1,1.000000
40,14,0.00,573.55,245.98,145.16,1,1,1.000000
41,7,431.06,631.85,517.72,87.53,1,1,1.000000
41,12,793.47,0.27,485.14,60.82,1,1,1.000000
41,14,0.00,561.59,280.95,158.15,1,1,1.000000
42,7,425.41,645.76,632.67,73.52,1,1,1.000000
42,12,871.86,0.00,406.88,69.84,1,1,1.000000
42,14,0.42,557.47,316.05,162.20,1,1,1.000000
42,15,428.94,647.59,330.47,72.55,1,1,1.000000
43,7,401.29,655.68,619.11,64.03,1,1,1.000000
43,12,948.24,0.00,331.48,72.30,1,1,1.000000
43,14,0.00,557.73,349.30,162.23,1,1,1.000000
43,15,404.38,660.65,342.76,59.06,1,1,1.000000
43,11,731.46,654.96,292.07,64.82,1,1,1.000000
44,7,376.68,628.19,607.54,91.44,1,1,1.000000
44,12,1035.34,0.00,244.84,64.73,1,1,1.000000
44,14,0.34,558.54,373.47,161.40,1,1,1.000000
44,15,381.62,676.11,337.58,43.50,1,1,1.000000
44,11,793.88,627.16,186.59,92.60,1,1,1.000000
45,14,0.00,559.53,397.18,160.53,1,1,1.000000
45,15,379.82,689.42,310.30,30.35,1,1,1.000000
46,14,0.15,561.77,427.49,157.96,1,1,1.000000
47,14,0.00,560.25,448.86,159.92,1,1,1.000000
47,17,428.79,691.32,192.70,28.67,1,1,1.000000
48,14,0.00,559.67,485.00,160.67,1,1,1.000000
49,14,0.00,548.11,511.47,171.87,1,1,1.000000
50,14,1.49,542.87,542.91,176.80,1,1,1.000000
51,14,37.58,532.94,533.62,186.85,1,1,1.000000
52,14,73.09,528.11,571.75,191.76,1,1,1.000000
53,14,99.09,526.74,573.06,193.32,1,1,1.000000
54,14,146.32,523.44,581.59,196.59,1,1,1.000000
55,14,131.01,511.17,659.65,208.57,1,1,1.000000
56,14,98.07,508.16,734.81,211.07,1,1,1.000000
57,14,185.09,504.86,684.50,206.40,1,1,1.000000
58,14,257.70,501.66,651.20,159.57,1,1,1.000000
59,14,340.54,495.28,637.41,151.00,1,1,1.000000
60,14,402.79,480.69,671.13,172.35,1,1,1.000000
61,14,475.69,472.11,680.63,176.16,1,1,1.000000
62,14,569.81,460.19,662.68,203.10,1,1,1.000000
62,21,112.43,594.95,284.54,124.74,1,1,1.000000
63,14,651.95,461.75,627.96,167.16,1,1,1.000000
64,14,710.75,457.69,568.01,182.72,1,1,1.000000
65,14,765.71,450.48,512.52,183.48,1,1,1.000000
66,14,787.51,417.75,492.01,199.03,1,1,1.000000
67,14,845.97,438.44,432.10,162.30,1,1,1.000000
68,14,889.66,428.26,390.57,155.83,1,1,1.000000
68,23,0.37,591.82,103.01,128.36,1,1,1.000000
69,14,930.45,420.34,349.11,132.49,1,1,1.000000
69,23,0.31,612.20,72.36,107.86,1,1,1.000000
70,14,978.41,413.29,301.07,126.32,1,1,1.000000
70,23,0.00,616.13,86.94,104.09,1,1,1.000000
71,14,1015.51,406.32,265.19,120.84,1,1,1.000000
72,14,1063.84,409.91,216.23,108.90,1,1,1.000000
72,23,0.00,621.30,142.04,98.76,1,1,1.000000
73,14,1112.20,415.09,167.37,93.53,1,1,1.000000
74,14,1162.54,414.96,117.07,94.35,1,1,1.000000
75,14,1199.02,412.08,80.44,98.19,1,1,1.000000
75,23,0.00,593.29,99.44,126.50,1,1,1.000000
77,23,0.04,566.33,114.73,110.72,1,1,1.000000
78,23,0.00,547.96,142.40,104.39,1,1,1.000000
79,23,0.04,534.46,191.80,103.25,1,1,1.000000
80,23,0.00,518.84,193.90,93.91,1,1,1.000000
81,23,0.10,499.40,194.17,93.80,1,1,1.000000
82,23,0.00,491.82,193.39,86.40,1,1,1.000000
83,23,0.11,482.21,182.78,75.32,1,1,1.000000
84,23,0.14,473.00,168.16,73.13,1,1,1.000000
84,21,74.62,660.89,528.27,58.89,1,1,1.000000
85,23,0.10,465.83,158.18,74.22,1,1,1.000000
85,21,119.84,649.30,521.79,70.69,1,1,1.000000
86,23,0.37,462.01,142.08,75.39,1,1,1.000000
86,21,150.97,639.89,562.96,80.00,1,1,1.000000
87,23,0.24,460.48,120.30,78.54,1,1,1.000000
87,21,158.95,628.74,585.59,91.28,1,1,1.000000
88,23,0.35,457.31,106.59,82.56,1,1,1.000000
88,21,195.31,619.11,608.73,100.91,1,1,1.000000
89,23,0.10,450.88,85.17,89.33,1,1,1.000000
89,21,237.35,614.77,550.86,105.32,1,1,1.000000
90,23,0.17,450.31,67.81,88.57,1,1,1.000000
90,21,276.66,612.10,605.81,107.89,1,1,1.000000
91,23,0.38,439.10,48.04,101.24,1,1,1.000000
91,21,338.02,614.05,581.83,106.08,1,1,1.000000
92,21,393.49,614.57,542.93,105.42,1,1,1.000000
93,21,439.97,611.66,551.71,108.46,1,1,1.000000
94,21,483.24,609.68,526.94,110.38,1,1,1.000000
95,21,533.28,606.66,505.08,113.60,1,1,1.000000
96,21,570.86,603.98,502.78,116.18,1,1,1.000000
97,21,615.41,607.90,467.96,112.30,1,1,1.000000
98,21,650.79,623.59,452.38,96.24,1,1,1.000000
98,26,0.36,589.80,73.20,72.69,1,1,1.000000
99,21,702.31,640.63,420.72,79.38,1,1,1.000000
99,26,0.00,589.68,98.38,73.24,1,1,1.000000
100,21,766.95,657.63,384.98,62.08,1,1,1.000000
100,26,0.37,585.46,116.83,83.23,1,1,1.000000
101,21,812.81,642.76,384.29,76.90,1,1,1.000000
101,26,0.44,584.24,151.98,83.96,1,1,1.000000
102,21,853.12,628.11,362.81,91.41,1,1,1.000000
102,26,0.06,584.00,173.26,79.38,1,1,1.000000
103,21,894.14,620.66,287.40,99.16,1,1,1.000000
103,26,0.39,583.49,200.32,86.21,1,1,1.000000
104,21,941.44,620.65,242.86,99.00,1,1,1.000000
104,26,0.90,584.15,230.32,87.26,1,1,1.000000
105,21,988.88,629.00,213.41,90.79,1,1,1.000000
105,26,1.14,584.61,254.05,98.17,1,1,1.000000
106,21,1043.83,652.11,155.36,67.67,1,1,1.000000
106,26,1.03,586.76,286.79,77.22,1,1,1.000000
107,26,1.27,588.12,313.10,121.88,1,1,1.000000
108,26,1.26,590.40,341.42,128.93,1,1,1.000000
109,26,1.29,593.16,372.72,125.81,1,1,1.000000
109,29,0.30,0.93,187.43,130.50,1,1,1.000000
110,26,1.62,595.75,406.36,123.27,1,1,1.000000
110,29,0.14,0.14,275.99,149.11,1,1,1.000000
111,26,2.28,598.44,436.20,120.81,1,1,1.000000
111,29,0.00,0.11,361.10,159.27,1,1,1.000000
112,26,1.19,598.48,468.41,121.38,1,1,1.000000
112,29,0.00,0.08,444.44,167.42,1,1,1.000000
113,26,0.85,595.85,503.92,123.74,1,1,1.000000
113,29,0.00,0.00,540.06,167.84,1,1,1.000000
114,26,2.26,594.23,530.25,125.41,1,1,1.000000
114,29,0.00,0.19,615.54,168.73,1,1,1.000000
115,26,42.40,593.38,519.29,126.36,1,1,1.000000
115,29,0.00,0.15,706.57,168.72,1,1,1.000000
115,30,0.02,367.31,195.03,194.34,1,1,1.000000
116,26,74.67,595.93,514.70,123.43,1,1,1.000000
116,29,2.03,0.44,788.11,167.56,1,1,1.000000
116,30,0.38,357.01,259.69,233.21,1,1,1.000000
117,26,109.92,596.44,519.80,123.13,1,1,1.000000
117,29,178.78,0.62,692.01,165.73,1,1,1.000000
117,30,0.26,345.90,327.65,262.61,1,1,1.000000
118,26,134.20,597.31,517.58,122.21,1,1,1.000000
118,29,310.53,0.45,685.73,163.73,1,1,1.000000
118,30,0.61,318.74,407.36,314.36,1,1,1.000000
119,26,178.68,594.63,534.62,125.09,1,1,1.000000
119,29,462.52,0.77,648.15,155.83,1,1,1.000000
119,30,0.00,346.23,470.93,309.58,1,1,1.000000
120,26,228.07,645.46,396.99,74.48,1,1,1.000000
120,29,587.42,0.83,687.96,150.53,1,1,1.000000
120,30,0.31,351.75,765.37,337.64,1,1,1.000000
121,26,269.67,650.89,363.21,69.23,1,1,1.000000
121,29,695.65,0.39,583.25,147.86,1,1,1.000000
121,30,1.44,350.42,825.29,357.68,1,1,1.000000
122,29,810.97,0.75,468.02,144.71,1,1,1.000000
122,30,0.08,351.30,863.73,365.69,1,1,1.000000
123,29,916.71,1.41,363.06,142.09,1,1,1.000000
123,30,0.00,340.99,905.21,376.40,1,1,1.000000
124,29,1028.77,15.26,252.00,116.89,1,1,1.000000
124,30,1.36,264.13,770.03,455.47,1,1,1.000000
124,31,0.39,444.21,136.73,175.49,1,1,1.000000
125,29,1136.44,16.27,142.97,126.18,1,1,1.000000
125,30,97.26,291.58,699.73,429.58,1,1,1.000000
125,31,0.00,449.57,134.25,173.09,1,1,1.000000
125,32,692.23,598.40,272.40,104.45,1,1,1.000000
126,30,138.01,306.69,682.79,414.65,1,1,1.000000
126,31,0.00,457.89,123.46,173.24,1,1,1.000000
126,32,712.09,605.07,268.63,106.37,1,1,1.000000
127,30,190.20,338.13,652.91,383.34,1,1,1.000000
127,31,0.19,464.86,118.72,172.95,1,1,1.000000
127,32,742.23,608.95,277.31,101.88,1,1,1.000000
128,30,205.29,367.52,656.69,353.55,1,1,1.000000
128,31,0.00,469.93,115.75,173.44,1,1,1.000000
128,32,752.05,594.60,317.73,117.79,1,1,1.000000
129,30,261.87,406.13,618.16,314.55,1,1,1.000000
129,31,0.08,518.94,109.95,137.60,1,1,1.000000
129,32,785.79,613.79,373.13,103.88,1,1,1.000000
130,30,323.22,439.03,588.68,282.09,1,1,1.000000
130,32,767.26,611.45,446.72,108.02,1,1,1.000000
131,30,401.39,474.10,535.81,246.82,1,1,1.000000
131,32,807.60,611.23,470.12,108.32,1,1,1.000000
132,30,456.11,505.96,484.91,214.06,1,1,1.000000
132,32,832.84,621.71,444.22,97.55,1,1,1.000000
133,30,518.01,528.46,428.85,191.87,1,1,1.000000
133,32,845.03,623.61,435.11,96.08,1,1,1.000000
134,30,552.23,552.73,387.52,167.70,1,1,1.000000
134,32,813.21,629.67,465.14,89.94,1,1,1.000000
135,30,599.74,563.18,334.63,157.01,1,1,1.000000
135,32,830.17,634.21,448.19,85.36,1,1,1.000000
135,37,0.23,211.42,131.58,124.29,1,1,1.000000
136,30,625.29,579.20,280.61,140.46,1,1,1.000000
136,32,854.45,630.38,425.51,89.64,1,1,1.000000
136,37,0.05,198.23,190.36,153.07,1,1,1.000000
137,30,668.63,596.41,237.34,123.80,1,1,1.000000
137,32,881.08,628.21,398.74,91.92,1,1,1.000000
137,37,0.19,189.32,218.50,182.38,1,1,1.000000
138,30,720.69,612.97,154.00,107.46,1,1,1.000000
138,32,914.92,632.39,365.15,87.69,1,1,1.000000
138,37,0.34,184.00,259.15,200.74,1,1,1.000000
139,30,779.35,634.26,122.46,85.84,1,1,1.000000
139,32,952.97,643.65,327.23,76.31,1,1,1.000000
139,37,0.06,173.88,303.61,215.90,1,1,1.000000
140,32,997.32,666.99,282.94,52.76,1,1,1.000000
140,37,0.00,155.07,349.45,240.62,1,1,1.000000
141,37,0.21,145.68,401.67,253.22,1,1,1.000000
142,37,1.12,157.23,441.89,248.28,1,1,1.000000
143,37,1.27,153.93,501.73,256.50,1,1,1.000000
144,37,0.99,149.09,555.04,276.64,1,1,1.000000
145,37,0.24,138.09,602.97,299.77,1,1,1.000000
146,37,0.00,117.84,658.23,331.15,1,1,1.000000
147,37,2.55,69.73,707.16,386.81,1,1,1.000000
148,37,68.02,82.22,688.01,377.06,1,1,1.000000
149,37,162.34,108.47,639.53,360.21,1,1,1.000000
150,37,235.95,93.78,613.04,387.63,1,1,1.000000
151,37,290.38,106.67,606.10,387.60,1,1,1.000000
152,37,351.28,124.11,583.13,387.29,1,1,1.000000
153,37,400.19,136.13,583.45,404.30,1,1,1.000000
154,37,468.77,198.05,625.49,405.45,1,1,1.000000
155,37,494.38,221.92,662.18,403.47,1,1,1.000000
156,37,554.55,250.23,632.74,384.35,1,1,1.000000
157,37,611.17,264.87,621.85,383.60,1,1,1.000000
158,37,655.12,267.44,622.13,397.24,1,1,1.000000
159,37,682.90,279.31,596.27,396.15,1,1,1.000000
160,37,712.16,294.13,566.78,393.11,1,1,1.000000
161,37,740.66,328.44,537.36,373.54,1,1,1.000000
162,37,764.33,345.35,515.43,372.73,1,1,1.000000
163,37,798.33,378.79,480.92,336.56,1,1,1.000000
164,37,809.43,405.12,470.38,307.03,1,1,1.000000
165,37,851.39,431.24,428.89,285.29,1,1,1.000000
166,37,896.94,447.60,383.44,270.49,1,1,1.000000
167,37,909.45,454.88,370.60,264.67,1,1,1.000000
168,37,954.67,463.79,326.08,256.21,1,1,1.000000
169,37,985.27,481.82,295.62,238.15,1,1,1.000000
170,37,1029.26,510.18,251.67,209.79,1,1,1.000000
171,37,1082.95,534.83,197.60,180.34,1,1,1.000000
172,37,1135.61,564.04,144.46,152.52,1,1,1.000000
173,37,1203.08,597.37,77.38,122.24,1,1,1.000000
173,38,378.53,684.72,184.83,35.10,1,1,1.000000
174,38,393.86,686.39,211.39,33.31,1,1,1.000000
175,38,412.25,686.87,250.85,32.57,1,1,1.000000
176,38,425.21,682.17,268.07,37.73,1,1,1.000000
178,38,480.95,681.10,324.11,38.44,1,1,1.000000
179,38,542.13,666.73,293.33,52.82,1,1,1.000000
180,38,568.39,653.20,319.79,66.30,1,1,1.000000
181,38,651.01,644.90,304.28,74.59,1,1,1.000000
182,38,693.08,632.46,332.94,87.16,1,1,1.000000
183,38,733.11,627.38,363.85,92.37,1,1,1.000000
184,38,762.50,619.96,422.23,99.80,1,1,1.000000
185,38,785.43,615.51,476.02,104.23,1,1,1.000000
185,40,77.56,649.86,351.51,69.20,1,1,1.000000
186,38,807.22,607.59,471.50,112.06,1,1,1.000000
186,40,79.95,647.50,368.90,72.11,1,1,1.000000
187,38,825.93,602.78,453.70,116.46,1,1,1.000000
187,40,125.30,646.83,330.74,72.92,1,1,1.000000
188,38,865.64,612.21,413.52,106.79,1,1,1.000000
188,40,152.90,644.95,385.90,74.65,1,1,1.000000
189,38,929.64,602.52,350.52,116.73,1,1,1.000000
189,40,190.96,639.47,348.45,80.39,1,1,1.000000
190,38,993.41,594.65,287.04,125.51,1,1,1.000000
190,40,218.43,634.88,346.52,85.04,1,1,1.000000
191,38,1037.75,592.83,242.51,127.10,1,1,1.000000
191,40,230.71,629.00,374.25,90.85,1,1,1.000000
192,38,1116.50,594.65,164.25,124.47,1,1,1.000000
192,40,206.98,633.15,437.29,86.68,1,1,1.000000
193,40,270.21,629.76,403.07,89.76,1,1,1.000000
193,41,0.12,363.43,133.83,94.03,1,1,1.000000
194,40,335.67,615.85,365.81,104.38,1,1,1.000000
194,41,0.31,351.55,192.53,136.89,1,1,1.000000
195,40,368.86,662.40,342.76,57.46,1,1,1.000000
195,41,0.80,348.46,250.44,161.37,1,1,1.000000
196,40,400.97,664.06,320.08,55.73,1,1,1.000000
196,41,0.34,351.17,304.76,175.52,1,1,1.000000
197,40,457.07,642.01,246.81,77.96,1,1,1.000000
197,41,0.66,328.43,352.42,211.96,1,1,1.000000
197,43,0.28,68.86,134.22,129.51,1,1,1.000000
198,41,0.27,327.40,413.14,245.77,1,1,1.000000
198,43,0.00,55.85,197.99,164.06,1,1,1.000000
199,41,0.51,351.71,460.82,245.11,1,1,1.000000
199,43,0.39,45.96,243.99,200.29,1,1,1.000000
200,41,0.62,374.08,514.13,244.90,1,1,1.000000
200,43,0.67,39.03,299.23,222.88,1,1,1.000000
201,41,0.83,386.63,576.07,253.57,1,1,1.000000
201,43,0.18,35.11,352.28,236.17,1,1,1.000000
202,41,0.73,399.00,632.80,257.40,1,1,1.000000
202,43,0.00,5.91,405.67,280.11,1,1,1.000000
203,41,0.00,350.34,707.20,323.99,1,1,1.000000
203,43,0.00,35.35,459.15,261.99,1,1,1.000000
204,41,67.57,369.02,705.24,342.60,1,1,1.000000
204,43,0.80,53.04,521.80,267.95,1,1,1.000000
205,41,150.29,434.31,692.70,285.66,1,1,1.000000
205,43,0.00,65.14,571.27,269.56,1,1,1.000000
206,41,235.83,501.51,657.33,219.37,1,1,1.000000
206,43,0.23,78.11,639.55,278.67,1,1,1.000000
207,41,362.46,546.45,589.65,173.91,1,1,1.000000
207,43,0.00,95.18,709.51,276.45,1,1,1.000000
208,41,449.32,528.39,565.62,191.02,1,1,1.000000
208,43,0.89,45.05,781.40,331.93,1,1,1.000000
209,41,559.73,516.66,481.84,203.15,1,1,1.000000
209,43,116.39,62.79,748.16,325.20,1,1,1.000000
210,41,664.26,564.93,469.92,154.86,1,1,1.000000
210,43,227.33,62.12,723.07,344.39,1,1,1.000000
211,43,335.25,81.00,737.83,351.22,1,1,1.000000
211,40,761.46,639.08,336.79,80.24,1,1,1.000000
212,43,431.53,111.88,776.35,355.16,1,1,1.000000
213,43,551.21,152.18,724.61,350.21,1,1,1.000000
213,48,0.40,508.44,352.44,208.46,1,1,1.000000
214,43,630.78,168.40,647.17,331.00,1,1,1.000000
214,48,0.39,455.00,453.05,264.45,1,1,1.000000
215,43,764.47,191.93,515.18,288.00,1,1,1.000000
215,48,1.15,454.14,491.56,264.36,1,1,1.000000
216,43,837.80,182.11,441.17,266.96,1,1,1.000000
216,48,0.68,482.41,667.79,234.19,1,1,1.000000
217,43,961.06,199.80,319.11,226.95,1,1,1.000000
217,48,6.91,433.11,714.72,286.74,1,1,1.000000
218,43,1060.67,212.32,219.17,164.45,1,1,1.000000
218,48,218.45,486.68,630.57,233.09,1,1,1.000000
218,49,112.35,602.68,186.47,117.18,1,1,1.000000
219,48,370.47,593.20,550.15,125.80,1,1,1.000000
219,49,146.16,537.48,338.34,181.58,1,1,1.000000
220,48,564.94,600.57,399.44,119.28,1,1,1.000000
220,49,189.26,525.14,298.64,194.45,1,1,1.000000
221,48,698.36,595.80,296.62,123.95,1,1,1.000000
221,49,218.04,571.21,212.60,148.56,1,1,1.000000
222,49,236.56,612.97,182.67,106.79,1,1,1.000000
223,51,0.09,0.00,181.62,157.97,1,1,1.000000
224,51,0.48,0.26,116.13,166.00,1,1,1.000000
225,51,0.00,0.48,122.29,177.68,1,1,1.000000
225,53,0.00,0.00,122.96,104.25,1,1,1.000000
226,51,0.00,0.00,240.97,274.59,1,1,1.000000
227,51,0.00,0.24,202.19,268.93,1,1,1.000000
227,56,0.00,60.91,99.23,211.91,1,1,1.000000
227,53,0.00,0.00,205.29,98.23,1,1,1.000000
228,56,0.00,67.05,112.99,208.68,1,1,1.000000
228,53,0.00,0.49,165.04,95.33,1,1,1.000000
229,56,0.00,75.97,109.64,185.16,1,1,1.000000
229,53,0.00,0.88,137.90,128.18,1,1,1.000000
229,51,0.07,1.08,138.25,259.39,1,1,1.000000
230,56,0.00,97.48,83.45,164.52,1,1,1.000000
230,53,0.00,0.79,141.63,145.27,1,1,1.000000
230,51,0.00,0.76,142.86,258.90,1,1,1.000000
231,53,0.00,0.23,142.95,257.76,1,1,1.000000
232,56,0.00,110.30,127.79,85.59,1,1,1.000000
233,56,0.00,84.87,115.95,122.38,1,1,1.000000
233,53,0.00,81.65,116.78,186.51,1,1,1.000000
234,56,0.00,122.54,97.96,96.00,1,1,1.000000
462,62,153.92,681.43,224.41,38.24,1,1,1.000000
463,62,132.38,677.21,270.01,42.36,1,1,1.000000
464,62,148.48,665.40,278.02,54.45,1,1,1.000000
465,62,173.34,664.11,277.03,55.90,1,1,1.000000
466,62,206.78,662.15,266.06,57.73,1,1,1.000000
467,62,218.03,660.18,281.12,59.70,1,1,1.000000
468,62,211.16,654.91,318.58,65.05,1,1,1.000000
469,62,225.17,651.47,333.83,68.33,1,1,1.000000
470,62,241.09,646.66,348.48,73.11,1,1,1.000000
471,62,256.62,642.30,352.33,77.60,1,1,1.000000
472,62,283.40,635.69,365.99,84.10,1,1,1.000000
472,64,0.00,428.76,84.74,242.50,1,1,1.000000
473,62,261.63,627.42,411.78,92.41,1,1,1.000000
473,64,0.00,401.54,89.21,268.70,1,1,1.000000
474,62,273.11,620.87,430.74,98.80,1,1,1.000000
474,64,0.14,387.58,98.85,280.81,1,1,1.000000
475,62,314.49,610.62,416.67,108.68,1,1,1.000000
475,64,0.19,373.59,119.21,273.60,1,1,1.000000
476,62,338.35,602.91,418.19,115.38,1,1,1.000000
